time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1709480141000286500,266.2142863769531,201.5341524016112,2.128142588468415,6.929326889332727,46.85954411295036,156.94415224902332,183.10232492289717,4.993376870355202,2.9817317893114614,16.850785168614994,14.813433441533018
1709480142000287000,267.2142868652344,202.33047236315906,2.138102441259439,7.03337539144921,46.859411860973395,157.74047221057117,182.93845704975016,5.010454079676419,2.952945469906744,16.85077929853222,14.666596467876785
1709480143000289500,268.21428955078125,202.57145663909614,2.1581958996490194,7.304093177434458,46.85928298140256,157.98145648650825,183.2494268155454,5.046939023641949,2.8901459347979097,16.8507705261679,14.21686115896857
1709480144000286200,269.2142861328125,203.0727629531175,2.1334052670597203,7.198472900548767,46.85915655370332,158.4827628005296,183.60722864100953,5.061723087047151,2.8641746495007427,16.850760446176402,14.22997810927635
1709480145000289000,270.2142890625,203.14756223373115,2.122013959051532,6.87258101552435,46.859022563666684,158.55756208114326,183.95615138069607,5.081769323635324,2.828454980046141,16.850744589327228,14.790993588944607
1709480146000286500,271.2142863769531,202.93415503110737,2.138827818498529,6.859201014028694,46.85888916977129,158.34415487851948,184.67332994220325,5.09603923908012,2.802663216753761,16.8507278630649,14.87871735539542
1709480147000286200,272.2142861328125,202.59902726206928,2.148103699655211,6.705377181051277,46.858754097329076,158.0090271094814,186.00116889643374,5.100437642998126,2.79465076220206,16.85070213935075,15.19985681107154
1709480148000288000,273.2142880859375,202.31230844464153,2.144467499242888,6.559279911308553,46.858616619609386,157.72230829205364,188.32119201289368,5.097734424379584,2.799578677459196,16.85066967886697,15.391767111727352
1709480149000285700,274.21428564453123,202.03761064819992,2.1330542358581415,6.545444802995489,46.858483115603235,157.44761049561203,190.23251766889717,5.092272309386511,2.8095016924437344,16.85063179447615,15.274156994218831
1709480150000285700,275.21428564453123,201.84709863737226,2.158267705150365,6.794581780440073,46.85835431569412,157.25709848478436,192.09389465003062,5.096468541248426,2.801882481628017,16.850590135815917,14.857509727457703
1709480151000284700,276.21428466796874,201.770772584714,2.1638277272875013,6.9080759797737485,46.8582261428145,157.1807724321261,193.5075075718001,5.104907528277165,2.786477374845875,16.850545297504766,14.646471153974131
1709480152000285200,277.21428515625,201.77971327491105,2.1449747633193352,6.90919316618614,46.85810301441917,157.18971312232316,194.93314659531833,5.101852420562862,2.792067139519697,16.850496719624445,14.555513385128126
1709480153000286500,278.2142863769531,201.99010545480996,2.190310392610371,7.1892256062375415,46.85798315332104,157.40010530222207,196.7870589121613,5.104295637779419,2.787598083464477,16.850440247006684,14.362731688761636
1709480154000285700,279.21428564453123,202.21840160153806,2.169483984663327,7.291728037827211,46.85786371613069,157.62840144895017,197.98472178544185,5.087270898505236,2.818547824325599,16.850384021039684,14.09214638825449
